Country,Year,HIV/AIDS
Timor,1990,19
Timor,1991,46
Timor,1992,84
Timor,1993,125
Timor,1994,164
Timor,1995,197
Timor,1996,222
Timor,1997,239
Timor,1998,251
Timor,1999,260
Timor,2000,264
Timor,2001,264
Timor,2002,262
Timor,2003,259
Timor,2004,254
Timor,2005,248
Timor,2006,244
Timor,2007,242
Timor,2008,244
Timor,2009,247
Timor,2010,252
Timor,2011,256
Timor,2012,261
Timor,2013,265
Timor,2014,266
Timor,2015,264
Timor,2016,263
Timor,2017,256
Timor,2018,247
Timor,2019,238
