Country,Year,HIV/AIDS
Norway,1990,32
Norway,1991,38
Norway,1992,52
Norway,1993,60
Norway,1994,52
Norway,1995,56
Norway,1996,55
Norway,1997,31
Norway,1998,33
Norway,1999,17
Norway,2000,17
Norway,2001,15
Norway,2002,17
Norway,2003,22
Norway,2004,25
Norway,2005,26
Norway,2006,19
Norway,2007,13
Norway,2008,17
Norway,2009,22
Norway,2010,16
Norway,2011,20
Norway,2012,20
Norway,2013,12
Norway,2014,18
Norway,2015,12
Norway,2016,14
Norway,2017,14
Norway,2018,14
Norway,2019,14
