Country,Year,HIV/AIDS
Poland,1990,20
Poland,1991,15
Poland,1992,18
Poland,1993,18
Poland,1994,16
Poland,1995,19
Poland,1996,27
Poland,1997,44
Poland,1998,68
Poland,1999,146
Poland,2000,147
Poland,2001,125
Poland,2002,148
Poland,2003,142
Poland,2004,154
Poland,2005,154
Poland,2006,124
Poland,2007,158
Poland,2008,180
Poland,2009,120
Poland,2010,161
Poland,2011,158
Poland,2012,147
Poland,2013,144
Poland,2014,140
Poland,2015,173
Poland,2016,135
Poland,2017,141
Poland,2018,138
Poland,2019,134
