Country,Year,HIV/AIDS
Serbia,1990,29
Serbia,1991,34
Serbia,1992,37
Serbia,1993,40
Serbia,1994,42
Serbia,1995,44
Serbia,1996,44
Serbia,1997,43
Serbia,1998,42
Serbia,1999,43
Serbia,2000,44
Serbia,2001,48
Serbia,2002,54
Serbia,2003,64
Serbia,2004,58
Serbia,2005,49
Serbia,2006,50
Serbia,2007,55
Serbia,2008,60
Serbia,2009,67
Serbia,2010,76
Serbia,2011,92
Serbia,2012,101
Serbia,2013,102
Serbia,2014,98
Serbia,2015,91
Serbia,2016,81
Serbia,2017,69
Serbia,2018,57
Serbia,2019,48
