Country,Year,HIV/AIDS
Syria,2007,24
Syria,2008,24
Syria,2009,24
Syria,2010,23
Syria,1990,8
Syria,1991,9
Syria,1992,10
Syria,1993,11
Syria,1994,13
Syria,1995,14
Syria,1996,15
Syria,1997,16
Syria,1998,17
Syria,1999,18
Syria,2000,20
Syria,2001,21
Syria,2002,22
Syria,2003,24
Syria,2004,24
Syria,2005,24
Syria,2006,24
Syria,2011,22
Syria,2012,22
Syria,2013,21
Syria,2014,19
Syria,2015,17
Syria,2016,15
Syria,2017,13
Syria,2018,13
Syria,2019,14
