Country,Year,HIV/AIDS
Kuwait,2007,4
Kuwait,2008,3
Kuwait,2009,4
Kuwait,2013,2
Kuwait,1990,2
Kuwait,1991,2
Kuwait,1992,2
Kuwait,1993,3
Kuwait,1994,1
Kuwait,1995,4
Kuwait,1996,2
Kuwait,1997,1
Kuwait,1998,1
Kuwait,1999,2
Kuwait,2000,1
Kuwait,2001,1
Kuwait,2002,3
Kuwait,2003,3
Kuwait,2004,2
Kuwait,2005,6
Kuwait,2006,3
Kuwait,2010,3
Kuwait,2011,2
Kuwait,2012,3
Kuwait,2014,2
Kuwait,2015,3
Kuwait,2016,3
Kuwait,2017,3
Kuwait,2018,3
Kuwait,2019,3
