Country,Year,HIV/AIDS
Estonia,1990,1
Estonia,1991,1
Estonia,1992,1
Estonia,1993,1
Estonia,1994,1
Estonia,1995,1
Estonia,1996,3
Estonia,1997,3
Estonia,1998,3
Estonia,1999,1
Estonia,2000,5
Estonia,2001,5
Estonia,2002,4
Estonia,2003,8
Estonia,2004,20
Estonia,2005,32
Estonia,2006,46
Estonia,2007,37
Estonia,2008,41
Estonia,2009,48
Estonia,2010,43
Estonia,2011,55
Estonia,2012,48
Estonia,2013,51
Estonia,2014,46
Estonia,2015,43
Estonia,2016,40
Estonia,2017,38
Estonia,2018,36
Estonia,2019,34
