Country,Year,HIV/AIDS
Cyprus,1990,1
Cyprus,1991,1
Cyprus,1992,1
Cyprus,1993,1
Cyprus,1994,1
Cyprus,1995,1
Cyprus,1996,1
Cyprus,1997,2
Cyprus,1998,2
Cyprus,1999,2
Cyprus,2000,2
Cyprus,2001,2
Cyprus,2002,2
Cyprus,2003,3
Cyprus,2004,3
Cyprus,2005,3
Cyprus,2006,3
Cyprus,2007,3
Cyprus,2008,3
Cyprus,2009,4
Cyprus,2010,4
Cyprus,2011,4
Cyprus,2012,4
Cyprus,2013,4
Cyprus,2014,4
Cyprus,2015,5
Cyprus,2016,4
Cyprus,2017,4
Cyprus,2018,4
Cyprus,2019,5
