Country,Year,HIV/AIDS
Iraq,2007,58
Iraq,2008,62
Iraq,2009,64
Iraq,2010,68
Iraq,2011,76
Iraq,2012,81
Iraq,2013,84
Iraq,2014,85
Iraq,2015,84
Iraq,2016,83
Iraq,1990,6
Iraq,1991,8
Iraq,1992,9
Iraq,1993,11
Iraq,1994,13
Iraq,1995,15
Iraq,1996,17
Iraq,1997,20
Iraq,1998,23
Iraq,1999,27
Iraq,2000,31
Iraq,2001,35
Iraq,2002,40
Iraq,2003,45
Iraq,2004,49
Iraq,2005,52
Iraq,2006,56
Iraq,2017,83
Iraq,2018,84
Iraq,2019,82
