Country,Year,HIV/AIDS
Sudan,2007,3902
Sudan,2008,3940
Sudan,2009,3953
Sudan,2010,4110
Sudan,2011,4335
Sudan,2012,4535
Sudan,2013,4704
Sudan,2014,4852
Sudan,2015,5005
Sudan,2016,5081
Sudan,1990,196
Sudan,1991,309
Sudan,1992,440
Sudan,1993,603
Sudan,1994,791
Sudan,1995,1008
Sudan,1996,1250
Sudan,1997,1511
Sudan,1998,1787
Sudan,1999,2065
Sudan,2000,2340
Sudan,2001,2608
Sudan,2002,2865
Sudan,2003,3108
Sudan,2004,3331
Sudan,2005,3542
Sudan,2006,3736
Sudan,2017,5066
Sudan,2018,5105
Sudan,2019,5155
