Country,Year,HIV/AIDS
Niger,1990,308
Niger,1991,459
Niger,1992,658
Niger,1993,910
Niger,1994,1208
Niger,1995,1551
Niger,1996,1913
Niger,1997,2290
Niger,1998,2652
Niger,1999,2985
Niger,2000,3273
Niger,2001,3514
Niger,2002,3686
Niger,2003,3807
Niger,2004,3830
Niger,2005,3754
Niger,2006,3560
Niger,2007,3386
Niger,2008,3215
Niger,2009,2827
Niger,2010,2459
Niger,2011,2290
Niger,2012,2118
Niger,2013,2025
Niger,2014,2095
Niger,2015,2120
Niger,2016,1932
Niger,2017,1691
Niger,2018,1500
Niger,2019,1423
