Country,Year,HIV/AIDS
Peru,1990,501
Peru,1991,576
Peru,1992,648
Peru,1993,724
Peru,1994,809
Peru,1995,909
Peru,1996,1030
Peru,1997,1174
Peru,1998,1342
Peru,1999,1534
Peru,2000,1735
Peru,2001,1939
Peru,2002,2130
Peru,2003,2228
Peru,2004,2260
Peru,2005,2387
Peru,2006,2459
Peru,2007,2370
Peru,2008,2218
Peru,2009,2164
Peru,2010,2052
Peru,2011,1898
Peru,2012,2030
Peru,2013,2404
Peru,2014,2793
Peru,2015,2999
Peru,2016,3060
Peru,2017,2928
Peru,2018,2692
Peru,2019,2401
