Country,Year,HIV/AIDS
Togo,1990,360
Togo,1991,592
Togo,1992,933
Togo,1993,1415
Togo,1994,2050
Togo,1995,2846
Togo,1996,3785
Togo,1997,4824
Togo,1998,5916
Togo,1999,6981
Togo,2000,7969
Togo,2001,8828
Togo,2002,9512
Togo,2003,9940
Togo,2004,10089
Togo,2005,9928
Togo,2006,9740
Togo,2007,9744
Togo,2008,9519
Togo,2009,8830
Togo,2010,7753
Togo,2011,6902
Togo,2012,6525
Togo,2013,6256
Togo,2014,6053
Togo,2015,5776
Togo,2016,5112
Togo,2017,4342
Togo,2018,3740
Togo,2019,3448
