Country,Year,HIV/AIDS
Ireland,1990,12
Ireland,1991,19
Ireland,1992,32
Ireland,1993,39
Ireland,1994,35
Ireland,1995,54
Ireland,1996,37
Ireland,1997,18
Ireland,1998,16
Ireland,1999,23
Ireland,2000,5
Ireland,2001,12
Ireland,2002,11
Ireland,2003,17
Ireland,2004,13
Ireland,2005,8
Ireland,2006,4
Ireland,2007,15
Ireland,2008,18
Ireland,2009,16
Ireland,2010,13
Ireland,2011,13
Ireland,2012,12
Ireland,2013,12
Ireland,2014,9
Ireland,2015,10
Ireland,2016,10
Ireland,2017,9
Ireland,2018,9
Ireland,2019,9
