Country,Year,HIV/AIDS
Chile,1990,105
Chile,1991,103
Chile,1992,144
Chile,1993,200
Chile,1994,287
Chile,1995,326
Chile,1996,390
Chile,1997,446
Chile,1998,436
Chile,1999,525
Chile,2000,518
Chile,2001,578
Chile,2002,474
Chile,2003,452
Chile,2004,428
Chile,2005,416
Chile,2006,438
Chile,2007,416
Chile,2008,412
Chile,2009,458
Chile,2010,451
Chile,2011,510
Chile,2012,483
Chile,2013,547
Chile,2014,539
Chile,2015,556
Chile,2016,522
Chile,2017,512
Chile,2018,503
Chile,2019,492
